id,code,fullName,system,systemName,alertType,alertTypeCode,number,descriptiveName,category,severity,hasDescription,originalDescription,title,description,url
app-w041,APP_w041,APP_w041_autopilotRateSaturated,APP,Application Layer,warning,w,041,autopilotRateSaturated,network,warning,true,Angle steering rate is saturated With Autosteer active if current steering rate is more then max road wheel angle rate over last 250 milliseconds Notification alert indicating autopilot functionality is temporarily degraded,APP_w041 - autopilot Rate Saturated,Tesla warning code in the Application Layer (APP) module. Angle steering rate is saturated With Autosteer active if current steering rate is more then max road wheel angle rate over last 250 milliseconds Notification alert indicating autopilot functionality is temporarily degraded,https://evfaultcode.com/en/tesla/alerts/app-w041/
app-w042,APP_w042,APP_w042_autopilotAborting,APP,Application Layer,warning,w,042,autopilotAborting,network,warning,true,Lateral Control is disabled Autosteer is disabled,APP_w042 - autopilot Aborting,Tesla warning code in the Application Layer (APP) module. Lateral Control is disabled Autosteer is disabled,https://evfaultcode.com/en/tesla/alerts/app-w042/
app-w043,APP_w043,APP_w043_camLongRunTime,APP,Application Layer,warning,w,043,camLongRunTime,network,warning,false,,APP_w043 - cam Long Run Time,Tesla warning code in the Application Layer (APP) module related to cam long run time.,https://evfaultcode.com/en/tesla/alerts/app-w043/
app-w044,APP_w044,APP_w044_appMobileyeFailure,APP,Application Layer,warning,w,044,appMobileyeFailure,network,warning,false,,APP_w044 - app Mobileye Failure,Tesla warning code in the Application Layer (APP) module related to app mobileye failure.,https://evfaultcode.com/en/tesla/alerts/app-w044/
app-w045,APP_w045,APP_w045_radMia,APP,Application Layer,warning,w,045,radMia,network,warning,true,Radar ECU is missing,APP_w045 - rad Mia,Tesla warning code in the Application Layer (APP) module. Radar ECU is missing,https://evfaultcode.com/en/tesla/alerts/app-w045/
app-w046,APP_w046,APP_w046_eepromRecordAbsent,APP,Application Layer,warning,w,046,eepromRecordAbsent,network,warning,false,,APP_w046 - eeprom Record Absent,Tesla warning code in the Application Layer (APP) module related to eeprom record absent.,https://evfaultcode.com/en/tesla/alerts/app-w046/
app-w047,APP_w047,APP_w047_edrEvent,APP,Application Layer,warning,w,047,edrEvent,network,warning,false,,APP_w047 - edr Event,Tesla warning code in the Application Layer (APP) module related to edr event.,https://evfaultcode.com/en/tesla/alerts/app-w047/
app-w048,APP_w048,APP_w048_APP_Features_Disabled,APP,Application Layer,warning,w,048,APP_Features_Disabled,network,warning,true,Indicates Autopilot features are disabled Set condition is specified in alert payload. Debug alert to indicate autopark will start controlling the vehicle. Autopark is disabled (e.g. when vehicle is above speed threshold),APP_w048 - APP Features Disabled,Tesla warning code in the Application Layer (APP) module. Indicates Autopilot features are disabled Set condition is specified in alert payload. Debug alert to indicate autopark will start controlling the vehicle. Autopark is disabled (e.g. when vehicle is above speed threshold),https://evfaultcode.com/en/tesla/alerts/app-w048/
app-w049,APP_w049,APP_w049_eyeqVersionMismatch,APP,Application Layer,warning,w,049,eyeqVersionMismatch,network,warning,false,,APP_w049 - eyeq Version Mismatch,Tesla warning code in the Application Layer (APP) module related to eyeq version mismatch.,https://evfaultcode.com/en/tesla/alerts/app-w049/
app-w050,APP_w050,APP_w050_aeb_event,APP,Application Layer,warning,w,050,aeb_event,network,warning,true,AEB event triggered AEB event stopped,APP_w050 - aeb event,Tesla warning code in the Application Layer (APP) module. AEB event triggered AEB event stopped,https://evfaultcode.com/en/tesla/alerts/app-w050/
app-w051,APP_w051,APP_w051_radcEcuIssue,APP,Application Layer,warning,w,051,radcEcuIssue,network,warning,false,,APP_w051 - radc ECU Issue,Tesla warning code in the Application Layer (APP) module related to radc ecu issue.,https://evfaultcode.com/en/tesla/alerts/app-w051/
app-w052,APP_w052,APP_w052_radcSensorIssue,APP,Application Layer,warning,w,052,radcSensorIssue,network,warning,true,Radar fault is cleared ACC is unavailable,APP_w052 - radc Sensor Issue,Tesla warning code in the Application Layer (APP) module. Radar fault is cleared ACC is unavailable,https://evfaultcode.com/en/tesla/alerts/app-w052/
app-w053,APP_w053,APP_w053_radcCommIssue,APP,Application Layer,warning,w,053,radcCommIssue,network,warning,false,,APP_w053 - radc Comm Issue,Tesla warning code in the Application Layer (APP) module related to radc comm issue.,https://evfaultcode.com/en/tesla/alerts/app-w053/
app-w054,APP_w054,APP_w054_camAutofix,APP,Application Layer,warning,w,054,camAutofix,network,warning,false,,APP_w054 - cam Autofix,Tesla warning code in the Application Layer (APP) module related to cam autofix.,https://evfaultcode.com/en/tesla/alerts/app-w054/
app-w055,APP_w055,APP_w055_radcVersionMismatch,APP,Application Layer,warning,w,055,radcVersionMismatch,network,warning,true,ACC is not available Autosteer is disengaged,APP_w055 - radc Version Mismatch,Tesla warning code in the Application Layer (APP) module. ACC is not available Autosteer is disengaged,https://evfaultcode.com/en/tesla/alerts/app-w055/
app-w056,APP_w056,APP_w056_diMia,APP,Application Layer,warning,w,056,diMia,network,warning,false,,APP_w056 - di Mia,Tesla warning code in the Application Layer (APP) module related to di mia.,https://evfaultcode.com/en/tesla/alerts/app-w056/
app-w057,APP_w057,APP_w057_mcuMia,APP,Application Layer,warning,w,057,mcuMia,network,warning,false,,APP_w057 - mcu Mia,Tesla warning code in the Application Layer (APP) module related to mcu mia.,https://evfaultcode.com/en/tesla/alerts/app-w057/
app-w058,APP_w058,APP_w058_epbMia,APP,Application Layer,warning,w,058,epbMia,network,warning,true,EPB status is missing,APP_w058 - epb Mia,Tesla warning code in the Application Layer (APP) module. EPB status is missing,https://evfaultcode.com/en/tesla/alerts/app-w058/
app-w059,APP_w059,APP_w059_parkMia,APP,Application Layer,warning,w,059,parkMia,network,warning,false,,APP_w059 - park Mia,Tesla warning code in the Application Layer (APP) module related to park mia.,https://evfaultcode.com/en/tesla/alerts/app-w059/
app-w060,APP_w060,APP_w060_fcw_event,APP,Application Layer,warning,w,060,fcw_event,network,warning,false,,APP_w060 - fcw event,Tesla warning code in the Application Layer (APP) module related to fcw event.,https://evfaultcode.com/en/tesla/alerts/app-w060/
app-w061,APP_w061,APP_w061_airSuspensionMia,APP,Application Layer,warning,w,061,airSuspensionMia,network,warning,true,TAS state messsage is missing,APP_w061 - air Suspension Mia,Tesla warning code in the Application Layer (APP) module. TAS state messsage is missing,https://evfaultcode.com/en/tesla/alerts/app-w061/
app-w062,APP_w062,APP_w062_radcAlignment,APP,Application Layer,warning,w,062,radcAlignment,network,warning,true,Radar ECU alignment problems Need to recalibrate radar ecu Autopilot is unavailable,APP_w062 - radc Alignment,Tesla warning code in the Application Layer (APP) module. Radar ECU alignment problems Need to recalibrate radar ecu Autopilot is unavailable,https://evfaultcode.com/en/tesla/alerts/app-w062/
app-w063,APP_w063,APP_w063_parkVersionMismatch,APP,Application Layer,warning,w,063,parkVersionMismatch,network,warning,false,,APP_w063 - park Version Mismatch,Tesla warning code in the Application Layer (APP) module related to park version mismatch.,https://evfaultcode.com/en/tesla/alerts/app-w063/
app-w064,APP_w064,APP_w064_epasMia,APP,Application Layer,warning,w,064,epasMia,network,warning,true,Ap features are unavailable,APP_w064 - epas Mia,Tesla warning code in the Application Layer (APP) module. Ap features are unavailable,https://evfaultcode.com/en/tesla/alerts/app-w064/
app-w065,APP_w065,APP_w065_deserializerOvercurrent,APP,Application Layer,warning,w,065,deserializerOvercurrent,network,warning,true,Warns if APP fails to receive one or more CAN msgs from BMS APP fails to receive one or more CAN msgs from BMS APP starts receiving all CAN msgs from BMS AP may keep CH bus awake longer than expected to upload telemetry,APP_w065 - deserializer Overcurrent,Tesla warning code in the Application Layer (APP) module. Warns if APP fails to receive one or more CAN msgs from BMS APP fails to receive one or more CAN msgs from BMS APP starts receiving all CAN msgs from BMS AP may keep CH bus awake longer than expected to upload telemetry,https://evfaultcode.com/en/tesla/alerts/app-w065/
app-w066,APP_w066,APP_w066_deserializerLockLost,APP,Application Layer,warning,w,066,deserializerLockLost,network,warning,false,,APP_w066 - deserializer Lock Lost,Tesla warning code in the Application Layer (APP) module related to deserializer lock lost.,https://evfaultcode.com/en/tesla/alerts/app-w066/
app-w067,APP_w067,APP_w067_steeringAlignment,APP,Application Layer,warning,w,067,steeringAlignment,network,warning,false,,APP_w067 - steering Alignment,Tesla warning code in the Application Layer (APP) module related to steering alignment.,https://evfaultcode.com/en/tesla/alerts/app-w067/
app-w068,APP_w068,APP_w068_vlInconsistency,APP,Application Layer,warning,w,068,vlInconsistency,network,warning,false,,APP_w068 - vl Inconsistency,Tesla warning code in the Application Layer (APP) module related to vl inconsistency.,https://evfaultcode.com/en/tesla/alerts/app-w068/
app-w069,APP_w069,APP_w069_apcSpaceMasked,APP,Application Layer,warning,w,069,apcSpaceMasked,network,warning,false,,APP_w069 - apc Space Masked,Tesla warning code in the Application Layer (APP) module related to apc space masked.,https://evfaultcode.com/en/tesla/alerts/app-w069/
app-w070,APP_w070,APP_w070_apcIncompleteCal,APP,Application Layer,warning,w,070,apcIncompleteCal,network,warning,false,,APP_w070 - apc Incomplete Cal,Tesla warning code in the Application Layer (APP) module related to apc incomplete cal.,https://evfaultcode.com/en/tesla/alerts/app-w070/
app-w071,APP_w071,APP_w071_selfparkStarted,APP,Application Layer,warning,w,071,selfparkStarted,network,warning,false,,APP_w071 - selfpark Started,Tesla warning code in the Application Layer (APP) module related to selfpark started.,https://evfaultcode.com/en/tesla/alerts/app-w071/
app-w072,APP_w072,APP_w072_selfparkComplete,APP,Application Layer,warning,w,072,selfparkComplete,network,warning,false,,APP_w072 - selfpark Complete,Tesla warning code in the Application Layer (APP) module related to selfpark complete.,https://evfaultcode.com/en/tesla/alerts/app-w072/
app-w073,APP_w073,APP_w073_issueEscalatedLDW,APP,Application Layer,warning,w,073,issueEscalatedLDW,network,warning,true,Lane departure event happens,APP_w073 - issue Escalated LDW,Tesla warning code in the Application Layer (APP) module. Lane departure event happens,https://evfaultcode.com/en/tesla/alerts/app-w073/
app-w074,APP_w074,APP_w074_inPathStationaryObst,APP,Application Layer,warning,w,074,inPathStationaryObst,network,warning,false,,APP_w074 - in Path Stationary Obst,Tesla warning code in the Application Layer (APP) module related to in path stationary obst.,https://evfaultcode.com/en/tesla/alerts/app-w074/
app-w075,APP_w075,APP_w075_scMia,APP,Application Layer,warning,w,075,scMia,network,warning,false,,APP_w075 - sc Mia,Tesla warning code in the Application Layer (APP) module related to sc mia.,https://evfaultcode.com/en/tesla/alerts/app-w075/
app-w076,APP_w076,APP_w076_mobilEyeSetC,APP,Application Layer,warning,w,076,mobilEyeSetC,network,warning,false,,APP_w076 - mobil Eye Set C,Tesla warning code in the Application Layer (APP) module related to mobil eye set c.,https://evfaultcode.com/en/tesla/alerts/app-w076/
app-w077,APP_w077,APP_w077_pmmActive,APP,Application Layer,warning,w,077,pmmActive,network,warning,true,None/Notification alert,APP_w077 - pmm Active,Tesla warning code in the Application Layer (APP) module. None/Notification alert,https://evfaultcode.com/en/tesla/alerts/app-w077/
app-w078,APP_w078,APP_w078_pmmActive2,APP,Application Layer,warning,w,078,pmmActive2,network,warning,false,,APP_w078 - pmm Active2,Tesla warning code in the Application Layer (APP) module related to pmm active2.,https://evfaultcode.com/en/tesla/alerts/app-w078/
app-w079,APP_w079,APP_w079_edrAvailable,APP,Application Layer,warning,w,079,edrAvailable,network,warning,false,,APP_w079 - edr Available,Tesla warning code in the Application Layer (APP) module related to edr available.,https://evfaultcode.com/en/tesla/alerts/app-w079/
app-w080,APP_w080,APP_w080_accFailedActivation,APP,Application Layer,warning,w,080,accFailedActivation,network,warning,true,ACC is activated next time,APP_w080 - acc Failed Activation,Tesla warning code in the Application Layer (APP) module. ACC is activated next time,https://evfaultcode.com/en/tesla/alerts/app-w080/
app-w081,APP_w081,APP_w081_pmmActiveBraking,APP,Application Layer,warning,w,081,pmmActiveBraking,network,warning,true,Brake is applied,APP_w081 - pmm Active Braking,Tesla warning code in the Application Layer (APP) module. Brake is applied,https://evfaultcode.com/en/tesla/alerts/app-w081/
app-w082,APP_w082,APP_w082_inPathFSviolation,APP,Application Layer,warning,w,082,inPathFSviolation,network,warning,false,,APP_w082 - in Path F Sviolation,Tesla warning code in the Application Layer (APP) module related to in path f sviolation.,https://evfaultcode.com/en/tesla/alerts/app-w082/
app-w083,APP_w083,APP_w083_inPathRADObject,APP,Application Layer,warning,w,083,inPathRADObject,network,warning,true,Needs camera inspection,APP_w083 - in Path RAD Object,Tesla warning code in the Application Layer (APP) module. Needs camera inspection,https://evfaultcode.com/en/tesla/alerts/app-w083/
app-w084,APP_w084,APP_w084_pmmIPSO,APP,Application Layer,warning,w,084,pmmIPSO,network,warning,false,,APP_w084 - pmm IPSO,Tesla warning code in the Application Layer (APP) module related to pmm ipso.,https://evfaultcode.com/en/tesla/alerts/app-w084/
app-w085,APP_w085,APP_w085_pmmSteering,APP,Application Layer,warning,w,085,pmmSteering,network,warning,false,,APP_w085 - pmm Steering,Tesla warning code in the Application Layer (APP) module related to pmm steering.,https://evfaultcode.com/en/tesla/alerts/app-w085/
app-w086,APP_w086,APP_w086_robCollision,APP,Application Layer,warning,w,086,robCollision,network,warning,false,,APP_w086 - rob Collision,Tesla warning code in the Application Layer (APP) module related to rob collision.,https://evfaultcode.com/en/tesla/alerts/app-w086/
app-w103,APP_w103,APP_w103_robExperimentalAEB,APP,Application Layer,warning,w,103,robExperimentalAEB,network,warning,false,,APP_w103 - rob Experimental AEB,Tesla warning code in the Application Layer (APP) module related to rob experimental aeb.,https://evfaultcode.com/en/tesla/alerts/app-w103/
app-w106,APP_w106,APP_w106_torsionBarCalibrated,APP,Application Layer,warning,w,106,torsionBarCalibrated,network,warning,false,,APP_w106 - torsion Bar Calibrated,Tesla warning code in the Application Layer (APP) module related to torsion bar calibrated.,https://evfaultcode.com/en/tesla/alerts/app-w106/
app-w129,APP_w129,APP_w129_mainCamExtNotCal,APP,Application Layer,warning,w,129,mainCamExtNotCal,network,warning,true,Main camera is not calibrated,APP_w129 - main Cam Ext Not Cal,Tesla warning code in the Application Layer (APP) module. Main camera is not calibrated,https://evfaultcode.com/en/tesla/alerts/app-w129/
app-w130,APP_w130,APP_w130_narrowCamExtNotCal,APP,Application Layer,warning,w,130,narrowCamExtNotCal,network,warning,true,Autopilot can not be engaged,APP_w130 - narrow Cam Ext Not Cal,Tesla warning code in the Application Layer (APP) module. Autopilot can not be engaged,https://evfaultcode.com/en/tesla/alerts/app-w130/
app-w131,APP_w131,APP_w131_mainCamCalSaved,APP,Application Layer,warning,w,131,mainCamCalSaved,network,warning,false,,APP_w131 - main Cam Cal Saved,Tesla warning code in the Application Layer (APP) module related to main cam cal saved.,https://evfaultcode.com/en/tesla/alerts/app-w131/
app-w132,APP_w132,APP_w132_narrowCamCalSaved,APP,Application Layer,warning,w,132,narrowCamCalSaved,network,warning,false,,APP_w132 - narrow Cam Cal Saved,Tesla warning code in the Application Layer (APP) module related to narrow cam cal saved.,https://evfaultcode.com/en/tesla/alerts/app-w132/
app-w133,APP_w133,APP_w133_mainCamInitFault,APP,Application Layer,warning,w,133,mainCamInitFault,network,warning,false,,APP_w133 - main Cam Init Fault,Tesla warning code in the Application Layer (APP) module related to main cam init fault.,https://evfaultcode.com/en/tesla/alerts/app-w133/
app-w134,APP_w134,APP_w134_narrowCamInitFault,APP,Application Layer,warning,w,134,narrowCamInitFault,network,warning,false,,APP_w134 - narrow Cam Init Fault,Tesla warning code in the Application Layer (APP) module related to narrow cam init fault.,https://evfaultcode.com/en/tesla/alerts/app-w134/
app-w135,APP_w135,APP_w135_fisheyeCamInitFault,APP,Application Layer,warning,w,135,fisheyeCamInitFault,network,warning,false,,APP_w135 - fisheye Cam Init Fault,Tesla warning code in the Application Layer (APP) module related to fisheye cam init fault.,https://evfaultcode.com/en/tesla/alerts/app-w135/
app-w136,APP_w136,APP_w136_lPillarCamInitFault,APP,Application Layer,warning,w,136,lPillarCamInitFault,network,warning,false,,APP_w136 - l Pillar Cam Init Fault,Tesla warning code in the Application Layer (APP) module related to l pillar cam init fault.,https://evfaultcode.com/en/tesla/alerts/app-w136/
app-w137,APP_w137,APP_w137_rPillarCamInitFault,APP,Application Layer,warning,w,137,rPillarCamInitFault,network,warning,true,Camera pitch is out of bounds,APP_w137 - r Pillar Cam Init Fault,Tesla warning code in the Application Layer (APP) module. Camera pitch is out of bounds,https://evfaultcode.com/en/tesla/alerts/app-w137/
